P_max,Omega,Gamma_e,Delta_1,number_of_fails,ComputTime
0.0786068866723568,7.46308916451914,31.6227766,5.8,0,454.579417705536
0.0785270356731715,7.47330452347063,31.6227766,5.9,0,446.936057329178
0.0784460583469302,7.50693960636274,31.6227766,6.0,0,466.171401262283
0.0783640280180909,7.51743771542208,31.6227766,6.1,0,448.193799972534
0.0782808902071327,7.52806170733843,31.6227766,6.2,0,454.535349607468
0.0781966551677346,7.53881102172676,31.6227766,6.3,0,459.185183763504
0.0781113901384998,7.57324111130369,31.6227766,6.4,0,443.519824266434
0.0780250617090672,7.58425784729591,31.6227766,6.5,0,462.640638589859
0.0779376676439387,7.59539394012204,31.6227766,6.6,0,457.663704633713
0.0778492653173566,7.63045411004436,31.6227766,6.7,0,458.365414142609
0.0777598431974073,7.64184755337924,31.6227766,6.8,0,479.11559176445
0.0776693868785681,7.65335442794109,31.6227766,6.9,0,513.072876691818
0.0775779465214266,7.68903243263634,31.6227766,7.0,0,471.639763593674
0.0774855270022838,7.70078655497622,31.6227766,7.1,0,466.044605255127
0.0773921052349914,7.71264516361239,31.6227766,7.2,0,473.477998971939
0.0772977266300431,7.74892955425881,31.6227766,7.3,0,481.859595775604
0.0772024066495495,7.76102510715239,31.6227766,7.4,0,467.286294937134
0.0771061162418675,7.77322082122396,31.6227766,7.5,0,465.571953058243
0.0770088978818434,7.8094842848638,31.6227766,7.6,0,491.45605301857
0.0769107737940491,7.82251931511523,31.6227766,7.7,0,479.699522256851
0.0768117110392364,7.83503364739189,31.6227766,7.8,0,489.503349304199
0.0767117505372795,7.87249033701036,31.6227766,7.9,0,482.007706403732
0.0766109185943274,7.88521923821494,31.6227766,8.0,0,461.85883808136
0.0765091792667635,7.8980367279412,31.6227766,8.1,0,484.510483264923
0.0764065737658748,7.93605979404511,31.6227766,8.2,0,475.323941230774
0.0763031291073155,7.94907765333976,31.6227766,8.3,0,471.692212343216
0.0761988082783586,7.96218025475867,31.6227766,8.4,0,458.455271482468
0.0760936537671926,8.00075866193791,31.6227766,8.5,0,474.237029075623
0.075987690852854,8.01405022815541,31.6227766,8.6,0,448.604589700699
0.0758808826904176,8.02741936662088,31.6227766,8.7,0,484.648592948914
0.0757732740200324,8.066537993858,31.6227766,8.8,0,485.118335723877
0.0756648863704908,8.08026428971988,31.6227766,8.9,0,485.511821269989
0.0755556842785908,8.09370374966785,31.6227766,9.0,0,470.215178251267
0.075445715077365,8.13335120228601,31.6227766,9.1,0,484.027807712555
0.0753349947945011,8.14713875070354,31.6227766,9.2,0,478.191749334335
0.0752234903746152,8.16098974573784,31.6227766,9.3,0,478.588210582733
0.0751112529233003,8.20115286873035,31.6227766,9.4,0,445.196512937546
0.07499829183013,8.21516135825498,31.6227766,9.5,0,457.666718006134
0.0748845763733592,8.22922931781254,31.6227766,9.6,0,465.349762439728
0.0747701614198721,8.26989451293511,31.6227766,9.7,0,456.877161026001
0.0746550491969289,8.28410926594819,31.6227766,9.8,0,456.916639328003
0.0745392118112605,8.29837575977049,31.6227766,9.9,0,461.612221240997
0.0744227094044853,8.33953169712141,31.6227766,10.0,0,464.013532161713
0.0731718896916159,7.31393385787734,35.48133892,5.1,0,461.073401927948
0.0731160172825496,7.32171827142021,35.48133892,5.2,0,441.171020269394
0.0730591912242372,7.3296285723319,35.48133892,5.3,0,446.433332920074
0.0730014433932764,7.35979201399503,35.48133892,5.4,0,456.061366558075
0.0729427957488098,7.36797683163419,35.48133892,5.5,0,458.280792474747
0.0728832157496245,7.37628308379091,35.48133892,5.6,0,456.701983690262
0.0728227337918812,7.4070655699394,35.48133892,5.7,0,448.98006939888
0.0727613776067893,7.41563951986191,35.48133892,5.8,0,476.540995359421
0.0726991107604635,7.42433170146858,35.48133892,5.9,0,487.971940755844
0.0726359673881799,7.45572530365826,35.48133892,6.0,0,481.915413379669
0.0725719703074677,7.46467805964805,35.48133892,6.1,0,469.604084968567
0.0725070845799218,7.47374623410899,35.48133892,6.2,0,474.216874599457
0.072441352831527,7.50574635649968,35.48133892,6.3,0,489.603123426437
0.0723747832508454,7.51506772172125,35.48133892,6.4,0,469.220957279205
0.0723073472651983,7.52449974638849,35.48133892,6.5,0,495.576805353165
0.0722391003023909,7.55710110094215,35.48133892,6.6,0,475.045623064041
0.0721700271138905,7.56677873200367,35.48133892,6.7,0,459.869545936585
0.0721001099544936,7.57689150206581,35.48133892,6.8,0,506.855690002441
0.0720294208594876,7.6097588535214,35.48133892,6.9,0,463.595487833023
0.0719579132786817,7.61978263358943,35.48133892,7.0,0,459.810750246048
0.0718855923303776,7.65343435163688,35.48133892,7.1,0,488.789218664169
0.0718125259132253,7.66369183297578,35.48133892,7.2,0,492.563810586929
0.0717386533053208,7.67404985249802,35.48133892,7.3,0,473.957716703415
0.0716640113917591,7.70828355925906,35.48133892,7.4,0,478.215176343918
0.0715886266977761,7.71886640834187,35.48133892,7.5,0,471.0975253582
0.0715124583974574,7.72954666138584,35.48133892,7.6,0,488.13470864296
0.071435567580105,7.76435588727244,35.48133892,7.7,0,473.553847551346
0.0713579337961784,7.77525249982102,35.48133892,7.8,0,463.005854845047
0.0712795389567053,7.78624186151803,35.48133892,7.9,0,484.065148830414
0.0712004706744288,7.82161896404305,35.48133892,8.0,0,481.32661151886
0.0711206567121237,7.83281688791869,35.48133892,8.1,0,485.36864066124
0.0710401312066835,7.86863716819814,35.48133892,8.2,0,477.98842549324
0.0709589291113311,7.8800387522667,35.48133892,8.3,0,445.067616701126
0.0708770034759865,7.8915244755707,35.48133892,8.4,0,467.101045608521
0.0707944176483227,7.92790049867699,35.48133892,8.5,0,452.558229446411
0.0707111496346191,7.93958268398056,35.48133892,8.6,0,458.199652910233
0.0706271832829716,7.9763922674125,35.48133892,8.7,0,486.403678178787
0.0705426033703896,7.98826494978464,35.48133892,8.8,0,478.392890691757
0.0704573369786747,8.00021512773321,35.48133892,8.9,0,465.160147666931
0.070371424822433,8.03756582475323,35.48133892,9.0,0,472.781721591949
0.0702848914956728,8.04969813471486,35.48133892,9.1,0,479.703459024429
0.0701976935812442,8.06190231044037,35.48133892,9.2,0,470.005870342255
0.0701099031423935,8.09978746589913,35.48133892,9.3,0,446.535024642944
0.0700214829550905,8.11216479996639,35.48133892,9.4,0,471.62607049942
0.0699324305611824,8.15047322965031,35.48133892,9.5,0,496.013955116272
0.0698428170998621,8.16301701619389,35.48133892,9.6,0,482.929755926132
0.0697525750928628,8.1756267377192,35.48133892,9.7,0,473.514889955521
0.0696617544094389,8.21445574620025,35.48133892,9.8,0,490.031250238419
0.0695703627866258,8.22722477090665,35.48133892,9.9,0,479.623644590378
0.0694783640533368,8.24005355898436,35.48133892,10.0,0,487.497964859009
0.067588864739148,7.30590403372117,39.81071706,5.1,0,470.823936223984
0.0675451365287202,7.33386532794299,39.81071706,5.2,0,480.242736816406
0.0675006934639391,7.34044477489733,39.81071706,5.3,0,465.238681554794
0.0674554965200364,7.34679989230683,39.81071706,5.4,0,464.695916175842
0.0674095605150564,7.37565198589545,39.81071706,5.5,0,453.971191883087
0.0673629328670418,7.38257892219244,39.81071706,5.6,0,437.800571918488
0.0673155667451465,7.38961141451606,39.81071706,5.7,0,448.593369245529
0.0672674774426226,7.41868864278592,39.81071706,5.8,0,478.628998994827
0.0672187137652573,7.42595404648937,39.81071706,5.9,0,479.393117427826
0.0671692271450808,7.43332368804082,39.81071706,6.0,0,461.138141155243
0.0671190392141003,7.46295749289517,39.81071706,6.1,0,483.65704536438
0.0670681886574625,7.47055753834872,39.81071706,6.2,0,485.51931643486
0.0670166309436258,7.47825745617753,39.81071706,6.3,0,481.525593280792
0.06696439947962,7.50844451199478,39.81071706,6.4,0,483.106281280518
0.0669115117795937,7.51637030056637,39.81071706,6.5,0,472.755459308624
0.0668579329146191,7.52439507006966,39.81071706,6.6,0,490.910470962524
0.0668037129600685,7.55513664934598,39.81071706,6.7,0,471.856537103653
0.0667488382973763,7.5633807339212,39.81071706,6.8,0,458.111251354218
0.066693288630673,7.57172133885825,39.81071706,6.9,0,463.178996801376
0.0666371352253347,7.60301238284296,39.81071706,7.0,0,445.363353729248
0.0665803240896333,7.61156864201979,39.81071706,7.1,0,470.683849096298
0.0665228714967773,7.64328816074124,39.81071706,7.2,0,468.300287008286
0.0664648222234671,7.65205707298042,39.81071706,7.3,0,461.213474273682
0.0664061253105149,7.66091719059126,39.81071706,7.4,0,491.909072637558
0.0663468306531751,7.69318329751208,39.81071706,7.5,0,503.297006607056
0.0662869299489899,7.70225132094427,39.81071706,7.6,0,474.341118574142
0.0662263979417173,7.71140715351222,39.81071706,7.7,0,487.187767028809
0.0661653155368907,7.74421697666644,39.81071706,7.8,0,475.695891141892
0.0661036140809454,7.75377399570705,39.81071706,7.9,0,493.445511817932
0.0660413290932397,7.78681038006101,39.81071706,8.0,0,480.478648424149
0.0659784812946298,7.79636863712217,39.81071706,8.1,0,462.159301757813
0.0659150296163561,7.80600961786533,39.81071706,8.2,0,463.820629358292
0.0658510462268344,7.83978099723882,39.81071706,8.3,0,467.355977296829
0.065786482239701,7.84961527558952,39.81071706,8.4,0,465.790215492249
0.0657213551126938,7.88381294684302,39.81071706,8.5,0,471.398967266083
0.0656557016499321,7.89383794124978,39.81071706,8.6,0,450.838463544846
0.0655894715665103,7.90393977005453,39.81071706,8.7,0,473.829406738281
0.0655227335375066,7.93866976500945,39.81071706,8.8,0,452.655466794968
0.0654554475571506,7.94895647562479,39.81071706,8.9,0,457.577884674072
0.0653876231500292,7.98410693970025,39.81071706,9.0,0,464.388620615006
0.0653193037199446,7.99457502260425,39.81071706,9.1,0,459.258154153824
0.0652504346294603,8.00511443414011,39.81071706,9.2,0,470.049537420273
0.065181084655202,8.04079021330507,39.81071706,9.3,0,470.320701599121
0.0651112151102131,8.05150626762558,39.81071706,9.4,0,463.947700023651
0.0650408344627736,8.08760140017874,39.81071706,9.5,0,474.580300569534
0.0649699864413417,8.09848814229279,39.81071706,9.6,0,461.46270942688
0.0648986153160595,8.10944112962817,39.81071706,9.7,0,472.031182765961
0.0648267920078466,8.14605505040618,39.81071706,9.8,0,468.768192768097
0.0647544747251685,8.15717267993841,39.81071706,9.9,0,475.834434747696
0.0646816746385808,8.19420347478095,39.81071706,10.0,0,467.329859495163
0.0623697208076934,7.36596429177723,44.66835922,5.1,0,476.345191478729
0.0623354407823995,7.37125353734464,44.66835922,5.2,0,484.121265649796
0.0623005807579581,7.39800658189251,44.66835922,5.3,0,483.576041936874
0.0622651498475613,7.40349832222882,44.66835922,5.4,0,466.783137083054
0.0622291225015735,7.40908223788517,44.66835922,5.5,0,475.181198120117
0.0621925093988746,7.43633317425552,44.66835922,5.6,0,490.978414773941
0.062155355047923,7.442118561843,44.66835922,5.7,0,477.615142345428
0.062117615180648,7.44799353872862,44.66835922,5.8,0,472.083245038986
0.0620792932487047,7.45395891064103,44.66835922,5.9,0,463.874569177628
0.0620404476125811,7.48181876548159,44.66835922,6.0,0,448.601803302765
0.0620010307519731,7.48798246166662,44.66835922,6.1,0,455.015333414078
0.0619610431507099,7.49423492202803,44.66835922,6.2,0,476.162977218628
0.0619205404762013,7.52237633401219,44.66835922,6.3,0,452.297289848328
0.0618794826356091,7.52904338852326,44.66835922,6.4,0,452.340819358826
0.0618378654746346,7.53557816975301,44.66835922,6.5,0,470.530495166779
0.0617957476678391,7.56443763752286,44.66835922,6.6,0,456.169562578201
0.0617530855180528,7.57116667215685,44.66835922,6.7,0,456.244901657105
0.0617098755469169,7.57797947724704,44.66835922,6.8,0,488.861145973206
0.0616661842662103,7.60734212270775,44.66835922,6.9,0,486.588353395462
0.0616219546333684,7.6143465098888,44.66835922,7.0,0,479.543327093124
0.0615771979666203,7.64410178661952,44.66835922,7.1,0,495.700746297836
0.0615319659400879,7.65129733927716,44.66835922,7.2,0,477.823388576508
0.061486206,7.658573350009,44.66835922,7.3,0,476.289344549179
0.0614399458404861,7.68883116332157,44.66835922,7.4,0,506.169625997543
0.0613932090413851,7.69629440869809,44.66835922,7.5,0,468.834170818329
0.061345956142132,7.70383933133173,44.66835922,7.6,0,476.624756336212
0.061298234066316,7.73459732692815,44.66835922,7.7,0,493.579623699188
0.0612500298191614,7.74232576331812,44.66835922,7.8,0,502.186468362808
0.0612013214131189,7.75013101034558,44.66835922,7.9,0,489.56499505043
0.0611521787610677,7.78139451436711,44.66835922,8.0,0,479.139853954315
0.061102544508503,7.78937904755554,44.66835922,8.1,0,482.001626968384
0.0610524385564893,7.82104098823392,44.66835922,8.2,0,489.652715444565
0.0610018959282741,7.82920616648127,44.66835922,8.3,0,473.807820320129
0.0609508689189347,7.83744506530012,44.66835922,8.4,0,468.538810253143
0.0608994107784223,7.8696085359498,44.66835922,8.5,0,458.065890312195
0.0608475007457826,7.87802334443322,44.66835922,8.6,0,464.392459154129
0.0607951245926408,7.91058698282686,44.66835922,8.7,0,474.275033473969
0.0607423486039157,7.91917519889746,44.66835922,8.8,0,460.184854030609
0.0606891085104791,7.92783484791659,44.66835922,8.9,0,460.520279407501
0.0606354470422421,7.96090062123519,44.66835922,9.0,0,494.856398582459
0.0605813659709003,7.96972968389375,44.66835922,9.1,0,480.107228040695
0.0605268327894612,7.97862711717892,44.66835922,9.2,0,494.464651823044
0.060471925429781,8.01219223656223,44.66835922,9.3,0,478.943340063095
0.0604165761481491,8.0212559062758,44.66835922,9.4,0,487.092384815216
0.0603608208589668,8.05522371329247,44.66835922,9.5,0,484.416109800339
0.0603046721792908,8.06444993219808,44.66835922,9.6,0,497.320495843887
0.0602480911558624,8.07374149362656,44.66835922,9.7,0,501.128083705902
0.0601911543459545,8.10820924581287,44.66835922,9.8,0,484.98064160347
0.0601337983714016,8.11765954870786,44.66835922,9.9,0,477.56661605835
0.0600760557282191,8.15252985852336,44.66835922,10.0,0,492.497223854065
0.0574957857267071,7.46967013869817,50.11872336,5.1,0,487.939160823822
0.0574689357998947,7.47396286424364,50.11872336,5.2,0,492.304652929306
0.0574416357252658,7.49981217241444,50.11872336,5.3,0,466.273787021637
0.0574138743641063,7.50427538705692,50.11872336,5.4,0,483.564035654068
0.0573856390023671,7.50881536863118,50.11872336,5.5,0,482.129190206528
0.0573569319647891,7.51342921588601,50.11872336,5.6,0,486.843148946762
0.0573277964065231,7.53981440083113,50.11872336,5.7,0,478.700953245163
0.0572982006748435,7.54459972545634,50.11872336,5.8,0,478.463310480118
0.057268141050014,7.54945986699709,50.11872336,5.9,0,492.193684816361
0.0572376330542635,7.57628795773792,50.11872336,6.0,0,494.295517921448
0.0572067025399677,7.58131651160143,50.11872336,6.1,0,456.843615293503
0.0571753161048266,7.58641943430996,50.11872336,6.2,0,450.506377458572
0.0571434762382115,7.5915959178195,50.11872336,6.3,0,473.741642475128
0.0571112277072162,7.61896354158432,50.11872336,6.4,0,470.631191968918
0.0570785406806282,7.624307079241,50.11872336,6.5,0,471.215804815292
0.0570454084059246,7.62972311856652,50.11872336,6.6,0,454.855961322784
0.0570118599775063,7.65754147688903,50.11872336,6.7,0,470.124483585358
0.0569778989722122,7.66312327529246,50.11872336,6.8,0,475.038757324219
0.0569435009345094,7.66877545380405,50.11872336,6.9,0,464.287523508072
0.0569086842935522,7.6970457551531,50.11872336,7.0,0,481.194047212601
0.0568734762315686,7.70286382337452,50.11872336,7.1,0,483.12368273735
0.0568378397074939,7.70875117510213,50.11872336,7.2,0,494.016494989395
0.0568017865001912,7.73747625414449,50.11872336,7.3,0,494.54989528656
0.0567653586973816,7.74352723548685,50.11872336,7.4,0,490.956666946411
0.0567285108468038,7.74964737194547,50.11872336,7.5,0,488.844184160233
0.0566912526082362,7.77882758152773,50.11872336,7.6,0,490.046494007111
0.0566536321973675,7.78510908795643,50.11872336,7.7,0,502.016922235489
0.0566156004972249,7.79145981248796,50.11872336,7.8,0,474.101702690125
0.0565771691490937,7.82109773598396,50.11872336,7.9,0,464.716644048691
0.0565383838253861,7.82760790218161,50.11872336,8.0,0,474.647014856339
0.0564991958648554,7.8341851674443,50.11872336,8.1,0,485.919591665268
0.0564596225537775,7.86428283224093,50.11872336,8.2,0,475.515712976456
0.0564196997664122,7.87101848974991,50.11872336,8.3,0,466.900450706482
0.0563793832289181,7.87781822566356,50.11872336,8.4,0,479.010489225388
0.056338699346883,7.9083789615222,50.11872336,8.5,0,475.740681409836
0.0562976670343709,7.9153358044549,50.11872336,8.6,0,458.060165166855
0.0562562496100411,7.92235584607037,50.11872336,8.7,0,453.087281942368
0.0562144862247631,7.95338009998145,50.11872336,8.8,0,464.790478467941
0.0561723719243205,7.96055371833815,50.11872336,8.9,0,469.775044202805
0.056129881282734,7.96779247924955,50.11872336,9.0,0,480.867937326431
0.0560870692926767,7.99927980620494,50.11872336,9.1,0,464.963095903397
0.0560439006055083,8.00667023482907,50.11872336,9.2,0,454.445387601852
0.0560003679608156,8.03853356105521,50.11872336,9.3,0,488.729236125946
0.0559565338976151,8.0460747994298,50.11872336,9.4,0,467.386085748673
0.0559123383220977,8.05367686592533,50.11872336,9.5,0,464.528994560242
0.0558678077827979,8.08600746771016,50.11872336,9.6,0,469.14591550827
0.0558229655859092,8.093757083473,50.11872336,9.7,0,464.125734329224
0.0557777704784108,8.10156575357183,50.11872336,9.8,0,471.212165594101
0.0557322716346992,8.13436566783618,50.11872336,9.9,0,482.469416856766
0.055686448273619,8.14232069642604,50.11872336,10.0,0,470.84463596344
0.0529478363091296,7.63699993520325,56.23413252,5.1,0,482.292304754257
0.0529268970456604,7.64047665108067,56.23413252,5.2,0,462.565045356751
0.0529055794431401,7.64401605778557,56.23413252,5.3,0,474.287662506104
0.0528838850463693,7.64761912502109,56.23413252,5.4,0,470.638612747192
0.0528618154214414,7.65128550722854,56.23413252,5.5,0,477.749762058258
