P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,Delta1,Delta2,number_of_fails,ComputTime
1.4041963846603091e-22,3.863895235944848,0.8441369181819395,36.16115659968392,38.32586749248329,0.0158489319246111,7.300000000000001,-7.300000000000001,0.0,231.1073088645935
0.0001017467337543,0.1240063507518567,3.666126716512742,51.31351633037034,51.35384362841481,0.0158489319246111,7.4,-7.4,0.0,66017.72079110146
8.415709753425967e-23,3.447359939856676,0.2596250975978249,36.63433186851352,44.59819720352464,0.0158489319246111,7.5,-7.5,0.0,78.32804131507874
2.1873030699043602e-07,3.952012845517525,1.2267172090780745,27.86723678017808,27.64689807623492,0.0158489319246111,7.6,-7.6,0.0,25389.98637366295
3.3561876644008026e-14,0.7939540887682414,0.2968445627521819,68.8462156448152,68.79532075846754,0.0158489319246111,7.7,-7.7,0.0,99621.79443979263
1.6893229331603784e-30,1.0179331474266902,3.457177964994947,96.43045190527698,67.82919407036033,0.0158489319246111,7.800000000000001,-7.800000000000001,0.0,47.45660185813904
1.7196423433687507e-09,0.6195850356219601,2.628363595066407,48.68289764088726,39.7267872751615,0.0158489319246111,7.9,-7.9,0.0,31113.58574461937
0.0004084610184211,0.1293346010049702,3.1839963285525794,51.88759163810309,52.00205380501368,0.0158489319246111,8.0,-8.0,0.0,120854.62548708916
1.7644736689376373e-30,0.1547946404266018,5.36942565747018,90.26409956339928,32.92829850144585,0.0158489319246111,8.1,-8.1,1.0,260.4140863418579
3.5425851185034296e-19,2.436500859016524,1.340513858420564,40.863064713248,29.347024870831287,0.0158489319246111,8.200000000000001,-8.200000000000001,0.0,4352.368782043457
2.534700856953449e-16,0.7942081169584877,0.2862683512796141,69.24831280584446,80.40740737898045,0.0158489319246111,8.3,-8.3,0.0,39817.286702394485
2.834323619146909e-05,0.3266304590425052,2.357344330043324,83.90876545076341,81.99217562422339,0.0158489319246111,8.4,-8.4,0.0,61599.158666849136
1.1036035872867896e-06,0.5977396625586312,2.689678576552621,47.51448325788216,42.68438616948888,0.0158489319246111,8.5,-8.5,1.0,51121.721799612045
